chunk_id,document_id,location,section_type,section_title,chunk_index,total_chunks,text,tokens,characters,has_dates,has_legal_refs,dates,case_numbers
6750524485b6640290c37b0a_0,6750524485b6640290c37b0a,6.HukukDairesi,DAVA,B. Temyiz Sebepleri Davacı vekili temyiz dilekçesinde özetle,0,2,"B Temyiz Sebepleri Davacı vekili temyiz dilekçesinde özetle; uygulamada, yüklenicinin tapuya hak kazanmamasına rağmen finans temini olanağı sağlamak üzere sözleşmenin başlangıcında ya da aşamalı olarak tapu devri yapılacağının kabul edildiğini, ancak yapılan bu devirlerin avans niteliğinde olup tapu payı devredilmiş olsa dahi yüklenici edimini tamamen yerine getirmediği sürece ayni hakkı kazanmasının mümkün olmadığını, kaldı ki, dava konusu bağımsız bölümün, sözleşme gereği müvekkiline verilmesinin kararlaştırıldığını ve noterde yapılan kura çekimiyle de müvekkiline isabet etmiş olan bağımsız bölüm olduğunu, dolayısıyla, yüklenicinin edimlerini yerine getirse bile dava konusu bağımsız bölüm üzerinde tapuya hak kazanamayacağını, eğer yüklenici üçüncü kişiye temlik etmiş veya satış vaadinde bulunmuş ise, burada üçüncü kişinin iyiniyet iddiası dinlenilmeden tapunun arsa sahibine iade edileceğini, zira ancak gerçek alacak temlik edilebileceğinden yüklenicinin kazanamadığı hakkın temlikinden söz edilemeyeceğini ve bu temlik işlemine dayanılarak hak talebinde bulunulamayacağını, dava konusu bağımsız bölümün, kat karşılığı inşaat sözleşmesi gereğince arsa sahibine verilmesi kararlaştırılan (noter kura çekimi ile müvekkiline isabet etmiş bulunan) bağımsız bölüm olduğuna göre artık yüklenicinin edimini yerine getirip getirmediğine bakılmaksızın arsa sahibinin sözleşmeyi ayakta tutarak tapu iptali ve tescil talebinde bulunabileceği kabul edileceğinden, yüklenicinin kendisine ait olmayan bağımsız bölümleri 3. kişilere devretse bile 3. kişi ve daha sonraki devralanların iyiniyet savunmasında bulunmasının mümkün olmadığını, davalı ...’ın yükleniciye kat karşılığı inşaat sözleşmesi gereği avans olarak verilmiş arsa üzerine yapılmış binadan bağımsız bölüm edinmeyi amaçladığını, bunun için de diğer davalı ...",697,1824,True,True,"[""12.07.2018"", ""04.02.2011"", ""16.11.2017"", ""02.12.2020"", ""22.09.2020"", ""08.06.2022"", ""07.02.2011"", ""17.02.2022"", ""22.10.2014"", ""15.07.2012"", ""28.03.2024""]","[""2024/775 K."", ""2022/3993 E.""]"
6750524485b6640290c37b0a_1,6750524485b6640290c37b0a,6.HukukDairesi,DAVA,B. Temyiz Sebepleri Davacı vekili temyiz dilekçesinde özetle,1,2,"bölüm üzerinde tapuya hak kazanamayacağını, eğer yüklenici üçüncü kişiye temlik etmiş veya satış vaadinde bulunmuş ise, burada üçüncü kişinin iyiniyet iddiası dinlenilmeden tapunun arsa sahibine iade edileceğini, zira ancak gerçek alacak temlik edilebileceğinden yüklenicinin kazanamadığı hakkın temlikinden söz edilemeyeceğini ve bu temlik işlemine dayanılarak hak talebinde bulunulamayacağını, dava konusu bağımsız bölümün, kat karşılığı inşaat sözleşmesi gereğince arsa sahibine verilmesi kararlaştırılan (noter kura çekimi ile müvekkiline isabet etmiş bulunan) bağımsız bölüm olduğuna göre artık yüklenicinin edimini yerine getirip getirmediğine bakılmaksızın arsa sahibinin sözleşmeyi ayakta tutarak tapu iptali ve tescil talebinde bulunabileceği kabul edileceğinden, yüklenicinin kendisine ait olmayan bağımsız bölümleri 3. kişilere devretse bile 3. kişi ve daha sonraki devralanların iyiniyet savunmasında bulunmasının mümkün olmadığını, davalı ...’ın yükleniciye kat karşılığı inşaat sözleşmesi gereği avans olarak verilmiş arsa üzerine yapılmış binadan bağımsız bölüm edinmeyi amaçladığını, bunun için de diğer davalı ... Mühendislik Ltd.Şti.’den dava konusu bağımsız bölümü satın aldığını, tapu kayıtları üzerinde ve ... üzerinde yapacağı küçük bir araştırma ile yükleniciye tapuda pay devreden taşınmaz paydaşlarının sözleşme ile vaat edilen ve 2012 yılında çekilen kur’a ile adlarına isabet eden bağımsız bölümleri halen teslim alamadıklarını, sonuç olarak yüklenicinin arsa payı devralmak suretiyle inşaatı yapmak üzere kendisine paydaşlar tarafından arsa devri yapıldığını öğrenebilecek ve yüklenicinin edimini yerine getirmediğini, bu nedenle de yükleniciye bırakılan bağımsız bölümler üzerinde mülkiyet hakkının doğmayacağını bilebilecek durumda olduğunu, dava konusu taşınmazların bulunduğu bina ile ilgili paydaşların açmış olduğu davalar ve bu davalar görülürken binalara gelip giden mahkeme heyetlerinin mevcudiyeti dolayısıyla yapacağı araştırma sonucu sorunlu bir taşınmaz aldığını öğrenebileceğini, bu hususu bilerek mülkiyeti edinmek için yaptığı işlemlerin kötüniyete dayandığını, dolayısı ile arsa maliki tarafından arsa payının iptal edileceği riskini göze alarak tapuyu devir aldığını, davalı ...'ın satın aldığı bağımsız bölüme bağlı olarak arsa payı aldığının bilincinde olup, bu sebeple Türk Medeni Kanunun 3. ve 1023. maddelerinin koruyuculuğundan yararlanmasının söz konusu olamayacağını, ilk derece mahkemesinin davanın tahkikatı esnasında Yargıtay'ın baskın görüşü etrafında hareket ederek, arsa sahibine vaat ettiği edimi ifa etmeyen yüklenicinin tapudaki kazanımlarının korunmayacağı düşüncesiyle arsa sahibine vaat edilen ve noterde çekilen kur'ada isabet eden dairenin teslim edilmemiş olması nedeniyle verilenlerin iadesi gerektiği, mülkiyetin kazanılmadığı gerekçesiyle tapunun iptaline karar verdiğini, ilk derece mahkemesinin bu görüş doğrultusunda iyiniyet iddiasının dinlenmeyeceği hususunu göz önüne alarak, kötüniyet incelemesi yapmadığını, bu hususta gösterdikleri iki tanığın da bu nedenle dinlenmediğini, ilk derece mahkemesinin kararının eksik inceleme sonucu kurulmuş hüküm haline düşürüldüğünü belirterek bu nedenlerle kararın bozulmasına karar verilmesini talep etmiştir",1224,3224,True,True,"[""12.07.2018"", ""04.02.2011"", ""16.11.2017"", ""02.12.2020"", ""22.09.2020"", ""08.06.2022"", ""07.02.2011"", ""17.02.2022"", ""22.10.2014"", ""15.07.2012"", ""28.03.2024""]","[""2024/775 K."", ""2022/3993 E.""]"
6750524485b6640290c37b0a_0,6750524485b6640290c37b0a,6.HukukDairesi,DAVA,1. Uyuşmazlık ve Hukuki Nitelendirme Dava,0,1,"1. Uyuşmazlık ve Hukuki Nitelendirme Dava, eser sözleşmesinin bir türü olan arsa payı karşılığı inşaat sözleşmesine dayalı olarak terditli biçimde açılmış olup, davalı ... adına olan tapu kaydının iptali ile davacı adına tescili, tapu iptali ve tescilin mümkün olmaması halinde daire bedelinin diğer davalı yüklenici şirketten tahsili ve sözleşmenin yerine getirilmemiş olması ve gecikmiş ifa nedeniyle doğan zararın da yükleniciden tahsili istemine ilişkindir. 2. İlgili Hukuk 6100 sayılı Hukuk Muhakemeleri Kanunu'nun 369 uncu maddesinin birinci fıkrası ile 370 ve 371 inci maddeleri, 6098 sayılı Türk Borçlar Kanunu 470 ve devamı maddeleri",255,642,True,True,"[""12.07.2018"", ""04.02.2011"", ""16.11.2017"", ""02.12.2020"", ""22.09.2020"", ""08.06.2022"", ""07.02.2011"", ""17.02.2022"", ""22.10.2014"", ""15.07.2012"", ""28.03.2024""]","[""2024/775 K."", ""2022/3993 E.""]"
6750524485b6640290c37b0a_0,6750524485b6640290c37b0a,6.HukukDairesi,BOZMA,2.Temyizen incelenen bölge adliye mahkemesi kararının bozmaya uygun olduğu,0,1,"2.Temyizen incelenen bölge adliye mahkemesi kararının bozmaya uygun olduğu, kararda ve kararın gerekçesinde hukuk kurallarının somut olaya uygulanmasında bir isabetsizlik bulunmadığı, bozmaya uyulmakla karşı taraf yararına kazanılmış hak durumunu oluşturan yönlerin ise yeniden incelenmesine hukukça imkân bulunmadığı anlaşılmakla; davacı vekilince temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",169,449,True,True,"[""12.07.2018"", ""04.02.2011"", ""16.11.2017"", ""02.12.2020"", ""22.09.2020"", ""08.06.2022"", ""07.02.2011"", ""17.02.2022"", ""22.10.2014"", ""15.07.2012"", ""28.03.2024""]","[""2024/775 K."", ""2022/3993 E.""]"
6750524485b6640290c37b0a_0,6750524485b6640290c37b0a,6.HukukDairesi,OTHER,5. Hukuk Dairesinin,0,1,"5. Hukuk Dairesinin 2022/568 Esas, 2022/... Karar ve 08.06.2022 tarihli kararının 6100 sayılı Kanunun 370 inci maddesinin birinci fıkrası uyarınca ONANMASINA, Aşağıda yazılı onama harcının temyiz edenden alınmasına, Dosyanın İlk Derece Mahkemesine, kararın bir örneğinin Bölge Adliye Mahkemesine gönderilmesine, 28.03.2024 tarihinde oy birliğiyle karar verildi.",147,361,True,True,"[""12.07.2018"", ""04.02.2011"", ""16.11.2017"", ""02.12.2020"", ""22.09.2020"", ""08.06.2022"", ""07.02.2011"", ""17.02.2022"", ""22.10.2014"", ""15.07.2012"", ""28.03.2024""]","[""2024/775 K."", ""2022/3993 E.""]"
6750524485b6640290c37b0b_0,6750524485b6640290c37b0b,6.HukukDairesi,OTHER,6. Hukuk Dairesi,0,1,"6. Hukuk Dairesi 2024/526 E. , 2024/617 K. \n ""İçtihat Metni"" MAHKEMESİ :Sulh Hukuk Mahkemesi SAYISI : 2016/124 E., 2022/178 K. 2797 sayılı Yargıtay Kanununun (2797 sayılı Kanun) 40 ncı ve Yargıtay İç Yönetmeliğinin 18 nci maddeleri uyarınca yapılan ön incelemede; dava konusu uyuşmazlığın niteliği ve temyizin kapsamının kira sözleşmesinden kaynaklı olduğu anlaşılmıştır. Yargıtay Büyük Genel Kurulunun dairelerin ... bölümüne ilişkin 18.01.2024 tarihli ve 2024/1 sayılı kararı uyarınca dosyayı inceleme görevi Yargıtay",237,520,True,True,"[""13.02.2024"", ""18.01.2024""]","[""2022/178 K."", ""2024/617 K."", ""2024/526 E."", ""2016/124 E.""]"
6750524485b6640290c37b0c_0,6750524485b6640290c37b0c,6.HukukDairesi,OTHER,6. Hukuk Dairesi,0,1,"6. Hukuk Dairesi 2024/108 E. , 2024/428 K. \n ""İçtihat Metni"" MAHKEMESİ :Asliye Hukuk Mahkemesi(Ticaret Mah. Sıft.) - K A R A R - Davacı vekilince açılan asıl ve birleşen davada itirazın iptali davası sonucunda mahkemece birleşen 2012/646 kısmen kabulüne, karşı davanın reddine, diğer davaların kabulüne karar verilmiş olup, verilen kararın taraf vekillerince temyiz edilmesi üzerine Dairemizce 2023/2557 Esas, 2023/3295 Karar sayılı ilamı ile yerel mahkeme kararının düzeltilerek onanmasına karar verilmiştir. Bu kez Dairemiz kararına karşı taraf vekillerince karar düzeltme talebinde bulunulmuştur. Dosyadaki yazılara, mahkeme kararında belirtilip Yargıtay ilamında benimsenen gerektirici sebeplere göre HUMK’un 440. maddesinde sayılan nedenlerden hiçbirisine uymayan karar düzeltme isteğinin REDDİNE, 328,85 TL harç ve takdiren 2.320,00 TL para cezasının karar düzeltme isteyenlerden alınarak Hazineye gelir kaydedilmesine, 31.01.2024 gününde oy birliğiyle karar verildi.",393,974,True,True,"[""31.01.2024""]","[""2024/428 K."", ""2024/108 E.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,OTHER,6. Hukuk Dairesi,0,1,"6. Hukuk Dairesi 2022/4600 E. , 2024/467 K. \n ""İçtihat Metni"" MAHKEMESİ :Asliye Hukuk Mahkemesi Taraflar arasında görülen rücuen tazminat davasında verilen karar hakkında yapılan temyiz incelemesi sonucunda, Dairece Mahkeme kararının bozulmasına karar verilmiştir. Mahkemece bozmaya uyularak yeniden yapılan yargılama sonucunda; davanın kısmen kabulüne karar verilmiştir. Mahkeme kararı, davacı ve davalı ....Ltd.Şti. vekili tarafından temyiz edilmekle; kesinlik, süre, temyiz şartı ve diğer usul eksiklikleri yönünden yapılan ön inceleme sonucunda, temyiz dilekçesinin kabulüne karar verildikten ve Tetkik Hâkimi tarafından hazırlanan rapor dinlendikten sonra dosyadaki belgeler incelenip gereği düşünüldü:",279,708,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,DAVA,I. DAVA Davacı vekili dava dilekçesinde,0,1,"I. DAVA Davacı vekili dava dilekçesinde; müvekkili ile davalı yüklenici şirketler arasındaki hizmet alım sözleşmeleri kapsamında çalışan işçilere, ... mahkemesi ilamlarına dayalı olarak başlatılan icra takipleri sonucunda, asıl işveren konumundaki müvekkili tarafından ödemeler yapıldığını, bu ödemelerden davalıların sorumlu olduklarını ileri sürerek, toplam 79.248,74 TL’nin ödeme tarihlerinden itibaren işleyecek reeskont faizi ile birlikte davalılardan müştereken ve müteselsilen tahsilini talep ve dava etmiştir.",193,517,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,MAHKEME,I. MAHKEME KARARI Mahkemenin,0,1,"I. MAHKEME KARARI Mahkemenin 15.12.2015 tarihli ve 2014/528 Esas, 2015/1244 Karar sayılı kararı ile davalı alt işverenler, son işveren olmadıklarından ihbar tazminatından sorumlu olmadıkları, ayrıca ... davalarında ve icra takiplerinde taraf olmadıklarından yargılama giderleri, faiz alacakları, vekalet ücreti ve takip masrafları yönünden de bir sorumluluklarının bulunmadığı, sadece işçilerin kıdem tazminatı ve yıllık ücretli izin alacaklarından kendi dönemleriyle sınırlı olarak sorumlu oldukları, bu kapsamda davalı ... Sağlık Hiz...Ltd. Şti.’nin sorumluğunun 15.462,39 TL; davalı ... İnş..Ltd. Şti.’nin sorumluluğunun 23.989,41 TL; davalı ... Güvenlik...Ltd. Şti.’nin sorumluluğunun ise 1.626,63 TL olduğu gerekçesiyle, davanın kısmen kabulü ile anılan tutarların ödeme tarihlerinden itibaren işleyecek faizi ile birlikte davalılardan tahsiline karar verilmiştir.",343,869,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,OTHER,23. Hukuk Dairesi,0,1,"23. Hukuk Dairesi) 03.03.2020 tarihli ve 2017/837 Esas, 2020/1463 Karar sayılı kararıyla, davalıların, ... davalarının kendilerine ihbar edilmiş olmasına göre, davalarda hüküm altına alınan, faiz, yargılama giderleri ve vekalet ücretleri ile söz konusu alacakların tahsili amacıyla girişilen icra takip masraflarından da payları oranında sorumlu tutulmaları gerekirken, bu istemlerin reddine karar verilmesi doğru olmadığı belirtilerek davacı yararına; davanın kısmen reddine karar verilmiş olmasına göre reddedilen kısım yönünden davalı ... Sağlık Hiz...Ltd.Şti. lehine nispi vekalet ücreti takdir edilmesi gerektiği belirtilerek adı geçen davalı yararına bozma kararı verilmiştir.",265,682,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,BOZMA,B. Mahkemece Bozmaya Uyularak Verilen Karar Mahkemenin yukarıda tarih ve sayısı belirtilen kararı ile bozma ilamında belirtildiği üzere,0,1,"B. Mahkemece Bozmaya Uyularak Verilen Karar Mahkemenin yukarıda tarih ve sayısı belirtilen kararı ile bozma ilamında belirtildiği üzere, davalıların sorumlu oldukları tutara faiz, yargılama gideri, vekalet ücreti ve icra takip masraflarının, ödemekle surumlu oldukları tutarlara oranlanarak ilave edilmesi halinde; davalı ... Sağlık Hiz...Ltd. Şti.’nin sorumluğunun 28.427,74 TL; davalı ... İnş. Ltd. Şti.’nin sorumluluğunun 40.444,36 TL; davalı ... Güvenlik...Ltd. Şti.’nin sorumluluğunun ise 13.034,21 TL olarak tespit edildiği gerekçesiyle, davanın kısmen kabulü ile anılan tutarların davalılardan tahsiline karar verilmiştir.",250,629,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,DAVA,2. Davalı,0,1,"2. Davalı ... Sağlık Hiz...Ltd. Şti. vekili temyiz başvuru dilekçesinde; işçilerin davacıların işçileri olmaları nedeniyle müvekkilinin sorumlu tutulamayacağını, ihale makamı olan davacının tüm işçilik alacaklarını ödemekle yükümlü olduğunu, işyeri devir tarihinden itibaren iki yıl geçmekle müvekkilinin sorumluluğunun kalmadığını, faiz başlangıç tarihi olarak davacı dışı işçilere yapılan ödeme tarihlerinin esas alınmasının hatalı olduğunu ileri sürerek, kararın bozulmasını istemiştir.",191,489,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,OTHER,1. Uyuşmazlık ve Hukuki Nitelendirme Dosya içeriğine,0,1,"1. Uyuşmazlık ve Hukuki Nitelendirme Dosya içeriğine, bozmanın mahiyeti ve kapsamına göre taraflar arasındaki uyuşmazlık, asıl işveren tarafından, dava dışı işçilere yapılan ödemelerin, alt işverenlerden rucuen tahsili istemine ilişkindir. 2. İlgili Hukuk 6100 sayılı Hukuk Muhakemeleri Kanununun geçici 3 üncü maddesinin ikinci fıkrası atfıyla uygulanmasına devam olunan mülga 1086 sayılı Hukuk Usulü Muhakemeleri Kanunu'nun 428 inci maddesi, 438 inci maddesinin yedi, sekiz ve dokuzuncu fıkraları ile 439 uncu maddesinin ikinci fıkrası",221,537,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,MAHKEME,1.Mahkemelerin nihai kararlarının bozulması,0,1,1.Mahkemelerin nihai kararlarının bozulması 6100 sayılı Kanun'un geçici 3 üncü maddesinin ikinci fıkrası atfıyla uygulanmasına devam olunan mülga 1086 sayılı Kanun'un 428 inci maddesi ile 439 uncu maddesinin ikinci fıkrasında yer alan sebeplerden birinin varlığı hâlinde mümkündür.,110,281,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,BOZMA,2.Temyizen incelenen Mahkeme kararının bozmaya uygun olduğu,0,1,"2.Temyizen incelenen Mahkeme kararının bozmaya uygun olduğu, kararda ve kararın gerekçesinde hukuk kurallarının somut olaya uygulanmasında bir isabetsizlik bulunmadığı, bozmaya uyulmakla karşı taraf yararına kazanılmış hak durumunu oluşturan yönlerin ise yeniden incelenmesine hukukça imkân bulunmadığı anlaşılmakla; temyiz dilekçesinde ileri sürülen nedenler kararın bozulmasını gerektirecek nitelikte görülmemiştir.",155,417,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0d_0,6750524485b6640290c37b0d,6.HukukDairesi,KARAR,I. KARAR Açıklanan sebeplerle,0,1,"I. KARAR Açıklanan sebeplerle; Davacı ve davalı ... Sağlık Hiz...Ltd. Şti. vekillerinin yerinde görülmeyen tüm temyiz itirazlarının reddi ile usul ve kanuna uygun olan kararın ONANMASINA, Aşağıda yazılı temyiz giderinin davalı ... Sağlık Ltd. Şti'ye yükletilmesine, Fazla yatırılan harcın istek halinde davacıya iadesine, Karar düzeltme yolu kapalı olmak üzere, Dosyanın Mahkemesine gönderilmesine, 01.02.2024 tarihinde oy birliğiyle karar verildi.",180,448,True,True,"[""03.03.2020"", ""15.12.2015"", ""01.02.2024""]","[""2022/4600 E."", ""2024/467 K.""]"
6750524485b6640290c37b0e_0,6750524485b6640290c37b0e,6.HukukDairesi,OTHER,4. Hukuk Dairesi,0,1,4. Hukuk Dairesi 2797 sayılı Yargıtay Kanununun (2797 sayılı Kanun) 40 ncı ve Yargıtay İç Yönetmeliğinin 18 nci maddeleri uyarınca yapılan ön incelemede; dava konusu uyuşmazlığın niteliği ve temyizin kapsamının 5233 sayılı Terör ve Terörle Mücadeleden Doğan Zararların Karşılanması Hakkında Kanun kapsamında sözleşmenin feshi ve tazminat isteminden kaynaklı olduğu anlaşılmıştır. Yargıtay Büyük Genel Kurulunun dairelerin ... bölümüne ilişkin 18.01.2024 tarihli ve 2024/1 sayılı kararı uyarınca dosyayı inceleme görevi Yargıtay,221,527,True,True,"[""12.03.2024"", ""18.01.2024""]","[""2024/867 E."", ""2024/654 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,DAVA,7. Hukuk Dairesi Taraflar arasındaki tapu iptali ve tescil davasından dolayı yapılan yargılama sonunda,0,1,"7. Hukuk Dairesi Taraflar arasındaki tapu iptali ve tescil davasından dolayı yapılan yargılama sonunda İlk Derece Mahkemesince davanın kabulüne karar verilmiştir. Kararın davalı ... Propertıes Gayrimenkul Geliştirme ... Şirketi vekilince istinaf edilmesi üzerine, Bölge Adliye Mahkemesince başvurunun esastan reddine karar verilmiştir. Bölge Adliye Mahkemesi kararı davalı ... Propertıes Gayrimenkul Geliştirme ... Şirketi vekilince duruşmalı olarak temyiz edilmekle; kesinlik, süre, temyiz şartı ve diğer usul eksiklikleri yönünden yapılan ön inceleme sonucunda, 30.01.2024 tarihinde duruşma yapılmasına ve duruşma gününün taraflara davetiye ile bildirilmesine karar verilmiştir. Belli edilen günde davalı ... Propertıes Gayrimenkul Geliştirme ... Şirketi vekili Avukat ...., davalı ... ... A.Ş. vekili Avukat ... ile davacı vekili Avukat ...'ın gelmiş olmalarıyla duruşmaya başlanarak hazır bulunan avukatların sözlü açıklamaları dinlendikten sonra işin incelenerek karara bağlanması için uygun görülen saatte Tetkik Hâkimi tarafından hazırlanan rapor dinlenerek dosyadaki belgeler incelenip gereği düşünüldü:",409,1111,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,DAVA,I. DAVA Davacı vekili dava dilekçesinde özetle,0,1,"I. DAVA Davacı vekili dava dilekçesinde özetle; müvekkili ile davalı ... ... A.Ş. arasında imzalanan 15.07.2017 tarihli adi yazılı gayrimenkul satış vaadi sözleşmesi ile davacının 236 ada 1 parselde kain tip 18 villa niteliğindeki 286 no.lu bağımsız bölümü satın aldığını, satış bedelinin tamamen ödenmiş olduğunu ve taşınmazın Mart 2018 tarihinde fiilen teslim edildiğini, fakat çeşitli nedenler ileri sürülerek tapu devrinin yapılmadığını, davalıların müvekkiline karşı müştereken ve müteselsilen sorumlu olduklarını ileri sürerek, dava konusu bağımsız bölümün davalı ... A.Ş. adına kayıtlı tapusunun iptali ile müvekkili adına tescilini, olmadığı taktirde satış bedelinin avans faizi ile davalılardan müştereken ve müteselsilen tahsilini talep etmiştir.",294,756,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
6750524485b6640290c37b0f_0,6750524485b6640290c37b0f,6.HukukDairesi,DAVA,I. CEVAP Davalı,0,2,"I CEVAP Davalı A.Ş. vekili cevap dilekçesinde özetle; davacı ile diğer davalı arasında yapılan satış vaadi sözleşmesinin tarafı olmayan, arsa maliki davalı aleyhine dava açılmasının hukuken mümkün olmadığını, sözleşmenin adi ortaklık olarak nitelendirilemeyeceğini, ... şirketi ile diğer davalının müşterek ve müteselsil sorumlu olmalarını gerektirecek hukuki bir ilişki bulunmadığını savunarak, davanın reddini istemiştir Davalı ... A.Ş. vekili cevap dilekçesinde özetle; ....A.Ş.'nin diğer davalı şirket ile yapmış olduğu sözleşme çerçevesinde davacıya dava konusu villanın satıldığını ve teslim edildiğini, dava konusu villanın tapusunun diğer davalı şirket üzerinde olup davacıya tapu devrinin gerektiğini savunarak, davanın reddini istemiştir III. İLK DERECE MAHKEMESİ KARARI İlk Derece Mahkemesinin yukarıda tarih ve sayısı belirtilen kararı ile, davalı şirketler arasında gelir paylaşımlı inşaat sözleşmesi ile hasılat paylaşımı esasına dayalı olarak konut yapım ve satımı konusunda adi ortaklık kurulduğu, adi ortalıkta iştirak halinde mülkiyet hükümleri söz konusu olmakla ortakların dışa karşı müştereken ve müteselsilen sorumlu olacakları belirtilerek, davanın kabulüne karar verilmiştir IV. İSTİNAF A. İstinaf Yoluna Başvuranlar İlk Derece Mahkemesinin yukarıda belirtilen kararına karşı süresi içinde davalı A.Ş. vekili istinaf başvurusunda bulunmuştur B. İstinaf Sebepleri Davalı A.Ş. vekili; davanın Tüketici Mahkemesinde görülmesinin hatalı olduğunu, aksinin kabulünde ise aleyhe nispi harca hükmedilemeyeceğini, davacı ile davalı A.Ş. arasında hiçbir hukuki ilişki bulunmadığını, davalılar arasında ise adi ortaklık ilişkisinin söz konusu olmadığını, derdest davaların sonucunun beklenmesi gerektiğini, hukuki mütaalada yer alan tespitlerin dikkate alınmadığını, davalının muhatabı alan diğer davalı A.Ş.'nin dahi tescil talep etme hakkı bulunmadığını belirterek, İlk Derece Mahkemesi kararının ortadan kaldırılması ve davanın reddine karar verilmesi istemi ile istinaf yoluna başvurmuştur",784,2006,True,True,"[""24.04.2013"", ""15.07.2017"", ""24.01.2023"", ""30.01.2024""]","[""2023/576 E."", ""2021/2733 E."", ""E., 2013/568 K."", ""2024/399 K."", ""2023/452 K.""]"
